PC01	AC004	Adarsh Nagar
PC01	AC014	Shalimar Bagh
PC01	AC015	Shakur Basti
PC01	AC016	Tri Nagar
PC01	AC017	Wazirpur
PC01	AC018	Model Town
PC01	AC019	Sadar Bazar
PC01	AC020	Chandni Chowk
PC01	AC021	Matia Mahal
PC01	AC022	Ballimaran
PC02	AC002	Burari
PC02	AC003	Timarpur
PC02	AC063	Seemapuri
PC02	AC064	Rohtas Nagar
PC02	AC065	Seelam Pur
PC02	AC066	Ghonda
PC02	AC067	Babarpur
PC02	AC068	Gokalpur
PC02	AC069	Mustafabad
PC02	AC070	Karawal Nagar
PC03	AC041	Jangpura
PC03	AC054	Okhla
PC03	AC055	Trilokpuri
PC03	AC056	Kondli
PC03	AC057	Patparganj
PC03	AC058	Laxmi Nagar
PC03	AC059	Vishwas Nagar
PC03	AC060	Krishna Nagar
PC03	AC061	Gandhi Nagar
PC03	AC062	Shahdara
PC04	AC023	Karol Bagh
PC04	AC024	Patel Nagar
PC04	AC025	Moti Nagar
PC04	AC038	Delhi Cantt
PC04	AC039	Rajinder Nagar
PC04	AC040	New Delhi
PC04	AC042	Kasturba Nagar
PC04	AC043	Malviya Nagar
PC04	AC044	R.K. Puram
PC04	AC050	Greater Kailash
PC05	AC001	Narela
PC05	AC005	Badli
PC05	AC006	Rithala
PC05	AC007	Bawana
PC05	AC008	Mundka
PC05	AC009	Kirari
PC05	AC010	Sultan Pur Majra
PC05	AC011	Nangloi Jat
PC05	AC012	Mangol Puri
PC05	AC013	Rohini
PC06	AC026	Madipur
PC06	AC027	Rajouri Garden
PC06	AC028	Hari Nagar
PC06	AC029	Tilak Nagar
PC06	AC030	Janakpuri
PC06	AC031	Vikaspuri
PC06	AC032	Uttam Nagar
PC06	AC033	Dwarka
PC06	AC034	Matiala
PC06	AC035	Najafgarh
PC07	AC036	Bijwasan
PC07	AC037	Palam
PC07	AC045	Mehrauli
PC07	AC046	Chhatarpur
PC07	AC047	Deoli
PC07	AC048	Ambedkar Nagar
PC07	AC049	Sangam Vihar
PC07	AC051	Kalkaji
PC07	AC052	Tughlakabad
PC07	AC053	Badarpur
